30.973	46.7	30.625	25.5	30.27	0.00296	34.987	8.53	35.818	2.64	34.92	4.42	35.907	0.021	35.252	0.091	35.972	0.35	4.286	3.8	4.272	0.43	4.62	2.32	4.934	0.77	4.717	0.116	4.649	0.069	0	0	4.781	0.031	5.281	0.33	5.542	0.019	5.553	0.028	0	0	4.142	0.068	3.795	0.155	0	0
32.194	46.7	31.817	25.6	31.452	0.00334	36.378	8.63	37.255	2.73	36.304	4.47	37.349	0.023	36.652	0.1	37.425	0.4	4.466	4.1	4.451	0.45	4.828	2.47	5.156	0.84	4.927	0.118	4.852	0.07	0	0	4.994	0.034	5.531	0.36	5.797	0.02	5.809	0.028	0	0	4.331	0.07	3.954	0.163	0	0
33.442	46.8	33.034	25.7	32.658	0.00373	37.801	8.7	38.726	2.81	37.72	4.51	38.826	0.025	38.085	0.105	38.91	0.45	4.651	4.3	4.634	0.48	5.042	2.6	5.384	0.91	5.143	0.12	5.062	0.071	5.483	0.0091	5.212	0.036	5.792	0.39	6.06	0.02	6.075	0.029	5.891	0.0042	4.529	0.073	4.121	0.176	0	0
34.72	47	34.279	25.9	33.894	0.00422	39.258	8.83	40.228	2.84	39.17	4.57	40.333	0.027	39.551	0.11	40.423	0.42	4.84	4.6	4.822	0.51	5.263	2.8	5.613	0.97	5.363	0.12	5.276	0.071	0	0	5.434	0.039	6.054	0.43	6.326	0.021	6.342	0.03	0	0	4.73	0.075	4.289	0.189	0	0
36.026	47.1	35.55	26.1	35.156	0.00472	40.748	8.9	41.764	2.88	40.653	4.61	41.877	0.028	41.05	0.116	41.968	0.42	5.033	4.9	5.013	0.54	5.489	3	5.851	1.03	5.593	0.12	5.497	0.071	0	0	5.66	0.042	6.327	0.46	6.599	0.021	6.617	0.03	0	0	4.929	0.078	4.453	0.2	0	0
37.361	47.2	36.847	26.2	36.443	0.00531	42.272	8.97	43.335	2.93	42.166	4.65	43.451	0.03	42.58	0.121	43.548	0.42	5.23	5.2	5.208	0.57	5.722	3.12	6.09	1.1	5.829	0.121	5.723	0.072	0	0	5.893	0.0454	6.604	0.5	6.883	0.022	6.901	0.031	0	0	5.146	0.081	4.633	0.213	0	0
38.725	47.3	38.171	26.3	37.756	0.0058	43.827	9.08	44.942	2.98	43.713	4.69	45.064	0.032	44.145	0.13	45.162	0.42	5.432	5.4	5.408	0.6	5.961	3.31	6.339	1.15	6.071	0.119	5.956	0.071	0	0	6.128	0.049	6.892	0.54	7.186	0.022	7.186	0.031	0	0	5.363	0.083	4.809	0.225	0	0
40.118	47.5	39.522	26.4	39.097	0.00678	45.414	9.15	46.578	3.02	45.293	4.73	46.705	0.034	45.741	0.136	46.813	0.42	5.636	5.7	5.61	0.63	6.206	3.5	6.587	1.21	6.317	0.122	6.196	0.073	0	0	6.37	0.053	7.183	0.58	7.471	0.023	7.489	0.032	0	0	5.589	0.086	4.993	0.237	0	0
41.542	47.6	40.902	26.6	40.467	0.00727	47.038	9.21	48.249	3.05	46.905	4.76	48.386	0.036	47.373	0.141	48.497	0.42	5.846	6	5.816	0.67	6.457	3.7	6.844	1.27	6.571	0.125	6.438	0.075	0	0	6.617	0.058	7.484	0.62	7.768	0.023	7.795	0.033	0	0	5.817	0.089	5.177	0.252	0	0
42.996	47.5	42.309	26.6	41.864	0.00824	48.695	9.3	49.959	3.11	48.551	4.81	50.099	0.038	49.038	0.146	50.219	0.45	6.058	6.3	6.026	0.7	6.713	3.9	7.102	1.32	6.832	0.126	6.687	0.077	7.243	0.0108	6.867	0.063	7.79	0.67	8.087	0.024	8.105	0.034	7.93	0.0055	6.049	0.092	5.362	0.266	0	0
